Year,Month,Day,UWnd
1960,10,24,20.592663
1960,10,25,18.691267
1960,10,26,18.02639
1960,10,27,18.146027
1960,10,28,17.219212
1960,10,29,16.37775
1960,10,30,16.896488
1960,10,31,21.070864
1960,11,1,22.656208
1960,11,2,21.421104
1960,11,3,20.607956
1960,11,4,19.181339
1960,11,5,17.009342
1960,11,6,15.413174
1960,11,7,19.04351
1960,11,8,22.859291
1960,11,9,27.401516
1960,11,10,28.181913
1960,11,11,25.98811
1960,11,12,25.27157
1960,11,13,25.428833
1960,11,14,25.702862
1960,11,15,25.20153
1960,11,16,24.702284
1960,11,17,23.366014
1960,11,18,24.965729
1960,11,19,26.138659
1960,11,20,25.453777
1960,11,21,24.147018
1960,11,22,23.650225
1960,11,23,24.682545
1960,11,24,26.751015
1960,11,25,25.421787
1960,11,26,26.299988
1960,11,27,25.945042
1960,11,28,23.402624
1960,11,29,22.909952
1960,11,30,20.90901
1960,12,1,20.183582
1960,12,2,23.668295
1960,12,3,27.528736
1960,12,4,27.213722
1960,12,5,25.665665
1960,12,6,26.112757
1960,12,7,25.808996
1960,12,8,20.771221
1960,12,9,18.086128
1960,12,10,19.750923
1960,12,11,21.295076
1960,12,12,22.565323
1960,12,13,22.305256
1960,12,14,20.300276
1960,12,15,17.40361
1960,12,16,17.261066
1960,12,17,16.394709
1960,12,18,15.595966
1960,12,19,19.557295
1960,12,20,20.861134
1960,12,21,19.718914
1960,12,22,18.774292
1960,12,23,21.813482
1960,12,24,27.365492
1960,12,25,31.594936
1960,12,26,30.805431
1960,12,27,28.271427
1960,12,28,25.909771
1960,12,29,27.12677
1960,12,30,29.669022
1960,12,31,29.254982
1961,1,1,28.06571
1961,1,2,25.399195
1961,1,3,23.362896
1961,1,4,23.887794
1961,1,5,23.768009
1961,1,6,24.227295
1961,1,7,23.754383
1961,1,8,22.824104
1961,1,9,23.826069
1961,1,10,24.695412
1961,1,11,23.227726
1961,1,12,24.808138
1961,1,13,25.350294
1961,1,14,23.344177
1961,1,15,23.192373
1961,1,16,24.563923
1961,1,17,24.103851
1961,1,18,21.69532
1961,1,19,17.449865
1961,1,20,15.430533
1961,1,21,15.212008
1961,1,22,15.214642
1961,1,23,18.562176
1961,1,24,19.965874
1961,1,25,17.782448
1961,1,26,16.243038
1961,1,27,18.71627
1961,1,28,23.262989
1961,1,29,25.885336
1961,1,30,27.744638
1961,1,31,26.820934
1961,2,1,25.432272
1961,2,2,23.351929
1961,2,3,23.28516
1961,2,4,22.577139
1961,2,5,19.595539
1961,2,6,17.296923
1961,2,7,18.121706
1961,2,8,18.950462
1961,2,9,21.433899
1961,2,10,22.598825
1961,2,11,20.5896
1961,2,12,17.800831
1961,2,13,18.92754
1961,2,14,21.286694
1961,2,15,21.094591
1961,2,16,20.831398
1961,2,17,22.906559
1961,2,18,25.48506
1961,2,19,26.863922
1961,2,20,28.919785
1961,2,21,28.698597
1961,2,22,27.235094
1961,2,23,24.961033
1961,2,24,25.742964
1961,2,25,25.852104
1961,2,26,26.159321
1961,2,27,27.380724
