Year,Month,Day,Tmin,Tmax
1941,10,24,14.0576,20.673754
1941,10,25,11.568829,18.693532
1941,10,26,12.324105,21.65798
1941,10,27,16.819375,19.689034
1941,10,28,8.7253965,15.06197
1941,10,29,7.234614,16.236781
1941,10,30,12.478656,17.301616
1941,10,31,15.249342,17.53313
1941,11,1,9.7627986,16.031532
1941,11,2,6.5758605,16.480844
1941,11,3,7.3515708,17.34628
1941,11,4,9.8795717,17.40895
1941,11,5,11.440869,16.678719
1941,11,6,8.5315531,13.574532
1941,11,7,5.4760813,9.881074
1941,11,8,4.1153529,8.2071941
1941,11,9,2.047859,8.2861478
1941,11,10,2.2390811,9.6376607
1941,11,11,2.6694149,9.057852
1941,11,12,1.4294527,11.08079
1941,11,13,2.4080123,14.65546
1941,11,14,5.0231649,15.761749
1941,11,15,6.2521701,17.416109
1941,11,16,7.2813452,18.494457
1941,11,17,9.2944504,20.341627
1941,11,18,11.527695,19.903686
1941,11,19,13.805802,19.909962
1941,11,20,12.649794,17.184985
1941,11,21,5.532723,11.343853
1941,11,22,5.6192077,9.7521356
1941,11,23,6.3957291,8.687979
1941,11,24,0.95777844,6.5362496
1941,11,25,0.024800478,9.5864242
1941,11,26,1.1280363,11.728424
1941,11,27,3.0179395,13.874285
1941,11,28,3.8670129,16.035942
1941,11,29,5.6808011,16.916474
1941,11,30,7.6534221,17.5448
1941,12,1,8.9016831,17.919935
1941,12,2,10.34306,16.609572
1941,12,3,10.060414,15.474737
1941,12,4,11.251843,15.883887
1941,12,5,10.970256,15.159478
1941,12,6,4.719207,11.75006
1941,12,7,-0.1197308,7.612623
1941,12,8,4.2127309,9.3319919
1941,12,9,0.10135684,6.8845493
1941,12,10,0.41682751,7.7237098
1941,12,11,0.38320335,4.6471287
1941,12,12,2.696258,5.8360976
1941,12,13,4.180568,6.1755421
1941,12,14,-0.28261557,5.0583598
1941,12,15,-0.87474263,7.348641
1941,12,16,2.3719796,10.354386
1941,12,17,2.0562012,11.873363
1941,12,18,5.41283,12.978822
1941,12,19,7.9222229,13.747255
1941,12,20,4.6202002,12.118455
1941,12,21,4.9910382,13.535906
1941,12,22,9.9814881,14.024582
1941,12,23,13.204353,15.437336
1941,12,24,6.1173368,12.632528
1941,12,25,6.3401273,10.269329
1941,12,26,6.9038727,10.994545
1941,12,27,2.5800505,7.1023061
1941,12,28,0.41840073,5.1110431
1941,12,29,-1.9840958,3.8916118
1941,12,30,-0.16934498,6.6523637
