Year,Month,TminIn,TmaxIn,TminOut,TmaxOut,TavgIn,TavgOut
1927,12,-0.91421032,11.167297,-11.037495,0.020449174,5.1424375,-5.5054203
1928,1,-1.1834169,11.151936,-8.0173758,2.8013333,4.9830174,-2.6031609
1928,2,0.77613892,12.423393,-7.4666885,4.6756853,6.602458,-1.387195
1928,3,4.6761041,17.738163,-2.5702078,10.1644,11.210012,3.8043881
1928,4,7.2426615,20.200592,0.11697935,13.652924,13.723914,6.8852619
1928,5,12.850958,26.802535,7.1076421,23.045273,19.837902,15.087497
1928,6,17.400463,28.352319,9.7071678,23.416858,22.881035,16.564525
1928,7,20.283543,32.220038,13.80428,29.015895,26.254367,21.412581
1928,8,20.393416,32.400606,12.272919,28.380224,26.395022,20.329224
1928,9,14.243669,28.006066,7.2294627,23.451209,21.128387,15.343017
1928,10,11.819224,25.261841,3.2225074,17.231854,18.54131,10.235142
1928,11,4.2606392,16.341705,-1.8544629,9.4478643,10.307318,3.8046781
1928,12,0.062741198,12.501126,-6.9705592,4.0470183,6.2858401,-1.455524
1929,1,-1.4351672,10.737533,-12.978449,-1.3209214,4.6492549,-7.14219
1929,2,-2.182544,8.9956982,-12.075172,0.4170583,3.4094616,-5.8189153
1929,3,6.7945643,19.56881,-1.9291459,10.201785,13.185469,4.1399976
1929,4,11.180703,23.717301,1.4030665,14.392494,17.451446,7.9001059
1929,5,13.775764,25.785428,5.3652657,20.590129,19.781788,12.980295
1929,6,17.45931,30.169827,10.176772,25.10346,23.820006,17.640407
1929,7,19.880316,32.269889,13.212355,30.103733,26.077595,21.644791
1929,8,18.530381,32.448553,12.659225,30.02299,25.491938,21.343415
1929,9,16.180376,28.460269,7.5869034,22.496347,22.322784,15.042868
1929,10,9.606682,22.585212,3.1970847,17.909709,16.09787,10.554801
1929,11,4.0612888,14.204381,-3.917914,8.2059791,9.1337425,2.1491823
1929,12,-0.15294706,11.694613,-6.721778,3.8745423,5.7737646,-1.4178192
